County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population
NEWTON,Mississippi,MS,28101,2003,,,0,21801,2881762
NOXUBEE,Mississippi,MS,28103,2003,,,0,12245,2881762
OKTIBBEHA,Mississippi,MS,28105,2003,,,0,44345,2881762
PANOLA,Mississippi,MS,28107,2003,,,0,34409,2881762
PEARL RIVER,Mississippi,MS,28109,2003,,,0,50687,2881762
PERRY,Mississippi,MS,28111,2003,,,0,12153,2881762
PIKE,Mississippi,MS,28113,2003,,,0,39392,2881762
PONTOTOC,Mississippi,MS,28115,2003,,,0,27756,2881762
PRENTISS,Mississippi,MS,28117,2003,,,0,25489,2881762
QUITMAN,Mississippi,MS,28119,2003,,,0,9551,2881762
RANKIN,Mississippi,MS,28121,2003,,,0,123398,2881762
SCOTT,Mississippi,MS,28123,2003,,,0,28395,2881762
SHARKEY,Mississippi,MS,28125,2003,,,0,6078,2881762
SIMPSON,Mississippi,MS,28127,2003,,,0,27592,2881762
SMITH,Mississippi,MS,28129,2003,,,0,16262,2881762
STONE,Mississippi,MS,28131,2003,,,0,14852,2881762
SUNFLOWER,Mississippi,MS,28133,2003,,,0,32882,2881762
TALLAHATCHIE,Mississippi,MS,28135,2003,,,0,15043,2881762
TATE,Mississippi,MS,28137,2003,,,0,26433,2881762
TIPPAH,Mississippi,MS,28139,2003,,,0,21292,2881762
TISHOMINGO,Mississippi,MS,28141,2003,,,0,19290,2881762
TUNICA,Mississippi,MS,28143,2003,,,0,9702,2881762
UNION,Mississippi,MS,28145,2003,,,0,25881,2881762
WALTHALL,Mississippi,MS,28147,2003,,,0,15248,2881762
WARREN,Mississippi,MS,28149,2003,,,0,49398,2881762
WASHINGTON,Mississippi,MS,28151,2003,,,0,59465,2881762
WAYNE,Mississippi,MS,28153,2003,,,0,21186,2881762
WEBSTER,Mississippi,MS,28155,2003,,,0,10272,2881762
WILKINSON,Mississippi,MS,28157,2003,,,0,10199,2881762
WINSTON,Mississippi,MS,28159,2003,,,0,19869,2881762
YALOBUSHA,Mississippi,MS,28161,2003,,,0,12941,2881762
YAZOO,Mississippi,MS,28163,2003,,,0,28120,2881762
ADAMS,Mississippi,MS,28001,2004,,,0,33523,2894098
ALCORN,Mississippi,MS,28003,2004,,,0,35535,2894098
AMITE,Mississippi,MS,28005,2004,,,0,13389,2894098
ATTALA,Mississippi,MS,28007,2004,,,0,19618,2894098
BENTON,Mississippi,MS,28009,2004,,,0,8311,2894098
BOLIVAR,Mississippi,MS,28011,2004,,,0,38031,2894098
CALHOUN,Mississippi,MS,28013,2004,,,0,15020,2894098
CARROLL,Mississippi,MS,28015,2004,,,0,10691,2894098
CHICKASAW,Mississippi,MS,28017,2004,,,0,18623,2894098
CHOCTAW,Mississippi,MS,28019,2004,,,0,9275,2894098
CLAIBORNE,Mississippi,MS,28021,2004,,,0,10941,2894098
CLARKE,Mississippi,MS,28023,2004,,,0,17372,2894098
CLAY,Mississippi,MS,28025,2004,,,0,21444,2894098
COAHOMA,Mississippi,MS,28027,2004,,,0,28829,2894098
COPIAH,Mississippi,MS,28029,2004,,,0,29035,2894098
COVINGTON,Mississippi,MS,28031,2004,,,0,19482,2894098
DESOTO,Mississippi,MS,28033,2004,,,0,128860,2894098
FORREST,Mississippi,MS,28035,2004,,,0,73130,2894098
FRANKLIN,Mississippi,MS,28037,2004,,,0,8299,2894098
GEORGE,Mississippi,MS,28039,2004,,,0,20568,2894098
GREENE,Mississippi,MS,28041,2004,,,0,13731,2894098
GRENADA,Mississippi,MS,28043,2004,,,0,22725,2894098
HANCOCK,Mississippi,MS,28045,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,43373,2894098
HARRISON,Mississippi,MS,28047,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,188589,2894098
HINDS,Mississippi,MS,28049,2004,,,0,248596,2894098
HOLMES,Mississippi,MS,28051,2004,,,0,20760,2894098
HUMPHREYS,Mississippi,MS,28053,2004,,,0,10463,2894098
ISSAQUENA,Mississippi,MS,28055,2004,,,0,1922,2894098
ITAWAMBA,Mississippi,MS,28057,2004,,,0,23026,2894098
JACKSON,Mississippi,MS,28059,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,134731,2894098
JASPER,Mississippi,MS,28061,2004,,,0,17716,2894098
JEFFERSON,Mississippi,MS,28063,2004,,,0,8927,2894098
JEFFERSON DAVIS,Mississippi,MS,28065,2004,,,0,13366,2894098
JONES,Mississippi,MS,28067,2004,,,0,66079,2894098
KEMPER,Mississippi,MS,28069,2004,,,0,10447,2894098
LAFAYETTE,Mississippi,MS,28071,2004,,,0,42155,2894098
LAMAR,Mississippi,MS,28073,2004,,,0,46193,2894098
LAUDERDALE,Mississippi,MS,28075,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,79008,2894098
LAWRENCE,Mississippi,MS,28077,2004,,,0,13093,2894098
LEAKE,Mississippi,MS,28079,2004,,,0,22078,2894098
LEE,Mississippi,MS,28081,2004,,,0,78564,2894098
LEFLORE,Mississippi,MS,28083,2004,,,0,35723,2894098
LINCOLN,Mississippi,MS,28085,2004,,,0,33863,2894098
LOWNDES,Mississippi,MS,28087,2004,,,0,60868,2894098
MADISON,Mississippi,MS,28089,2004,,,0,82907,2894098
MARION,Mississippi,MS,28091,2004,,,0,26210,2894098
MARSHALL,Mississippi,MS,28093,2004,,,0,35827,2894098
MONROE,Mississippi,MS,28095,2004,,,0,37592,2894098
MONTGOMERY,Mississippi,MS,28097,2004,,,0,11687,2894098
NESHOBA,Mississippi,MS,28099,2004,,,0,29079,2894098
NEWTON,Mississippi,MS,28101,2004,,,0,21790,2894098
NOXUBEE,Mississippi,MS,28103,2004,,,0,12145,2894098
OKTIBBEHA,Mississippi,MS,28105,2004,,,0,44820,2894098
PANOLA,Mississippi,MS,28107,2004,,,0,34451,2894098
PEARL RIVER,Mississippi,MS,28109,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,51410,2894098
PERRY,Mississippi,MS,28111,2004,,,0,12167,2894098
PIKE,Mississippi,MS,28113,2004,,,0,39537,2894098
PONTOTOC,Mississippi,MS,28115,2004,,,0,28071,2894098
PRENTISS,Mississippi,MS,28117,2004,,,0,25458,2894098
QUITMAN,Mississippi,MS,28119,2004,,,0,9361,2894098
RANKIN,Mississippi,MS,28121,2004,,,0,126063,2894098
SCOTT,Mississippi,MS,28123,2004,,,0,28375,2894098
SHARKEY,Mississippi,MS,28125,2004,,,0,5912,2894098
SIMPSON,Mississippi,MS,28127,2004,,,0,27578,2894098
SMITH,Mississippi,MS,28129,2004,,,0,16295,2894098
STONE,Mississippi,MS,28131,2004,,,0,15272,2894098
SUNFLOWER,Mississippi,MS,28133,2004,,,0,32382,2894098
TALLAHATCHIE,Mississippi,MS,28135,2004,,,0,15092,2894098
TATE,Mississippi,MS,28137,2004,,,0,26782,2894098
TIPPAH,Mississippi,MS,28139,2004,,,0,21426,2894098
TISHOMINGO,Mississippi,MS,28141,2004,,,0,19335,2894098
TUNICA,Mississippi,MS,28143,2004,,,0,9856,2894098
UNION,Mississippi,MS,28145,2004,,,0,26060,2894098
WALTHALL,Mississippi,MS,28147,2004,,,0,15277,2894098
WARREN,Mississippi,MS,28149,2004,,,0,49308,2894098
WASHINGTON,Mississippi,MS,28151,2004,,,0,58275,2894098
WAYNE,Mississippi,MS,28153,2004,,,0,21124,2894098
WEBSTER,Mississippi,MS,28155,2004,,,0,10268,2894098
WILKINSON,Mississippi,MS,28157,2004,,,0,10153,2894098
WINSTON,Mississippi,MS,28159,2004,,,0,19773,2894098
YALOBUSHA,Mississippi,MS,28161,2004,,,0,12904,2894098
YAZOO,Mississippi,MS,28163,2004,,,0,28112,2894098
ADAMS,Mississippi,MS,28001,2005,,,0,33319,2906434
ALCORN,Mississippi,MS,28003,2005,,,0,35789,2906434
AMITE,Mississippi,MS,28005,2005,,,0,13345,2906434
ATTALA,Mississippi,MS,28007,2005,,,0,19609,2906434
BENTON,Mississippi,MS,28009,2005,,,0,8381,2906434
BOLIVAR,Mississippi,MS,28011,2005,,,0,37384,2906434
CALHOUN,Mississippi,MS,28013,2005,,,0,15010,2906434
CARROLL,Mississippi,MS,28015,2005,,,0,10676,2906434
CHICKASAW,Mississippi,MS,28017,2005,,,0,18417,2906434
CHOCTAW,Mississippi,MS,28019,2005,,,0,9154,2906434
CLAIBORNE,Mississippi,MS,28021,2005,,,0,10717,2906434
CLARKE,Mississippi,MS,28023,2005,,,0,17266,2906434
CLAY,Mississippi,MS,28025,2005,,,0,21309,2906434
COAHOMA,Mississippi,MS,28027,2005,,,0,28382,2906434
COPIAH,Mississippi,MS,28029,2005,,,0,29103,2906434
COVINGTON,Mississippi,MS,28031,2005,,,0,19498,2906434
DESOTO,Mississippi,MS,28033,2005,,,0,134262,2906434
FORREST,Mississippi,MS,28035,2005,,,0,73429,2906434
FRANKLIN,Mississippi,MS,28037,2005,,,0,8269,2906434
GEORGE,Mississippi,MS,28039,2005,,,0,20904,2906434
GREENE,Mississippi,MS,28041,2005,,,0,13842,2906434
GRENADA,Mississippi,MS,28043,2005,,,0,22588,2906434
HANCOCK,Mississippi,MS,28045,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,43480,2906434
HARRISON,Mississippi,MS,28047,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,32,188342,2906434
HINDS,Mississippi,MS,28049,2005,,,0,248057,2906434
HOLMES,Mississippi,MS,28051,2005,,,0,20548,2906434
HUMPHREYS,Mississippi,MS,28053,2005,,,0,10281,2906434
ISSAQUENA,Mississippi,MS,28055,2005,,,0,1834,2906434
ITAWAMBA,Mississippi,MS,28057,2005,,,0,23089,2906434
JACKSON,Mississippi,MS,28059,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,135554,2906434
JASPER,Mississippi,MS,28061,2005,,,0,17608,2906434
JEFFERSON,Mississippi,MS,28063,2005,,,0,8728,2906434
JEFFERSON DAVIS,Mississippi,MS,28065,2005,,,0,13219,2906434
JONES,Mississippi,MS,28067,2005,,,0,66360,2906434
KEMPER,Mississippi,MS,28069,2005,,,0,10447,2906434
LAFAYETTE,Mississippi,MS,28071,2005,,,0,43022,2906434
LAMAR,Mississippi,MS,28073,2005,,,0,47772,2906434
LAUDERDALE,Mississippi,MS,28075,2005,,,0,79218,2906434
LAWRENCE,Mississippi,MS,28077,2005,,,0,13066,2906434
LEAKE,Mississippi,MS,28079,2005,,,0,22365,2906434
LEE,Mississippi,MS,28081,2005,,,0,79289,2906434
LEFLORE,Mississippi,MS,28083,2005,,,0,35166,2906434
LINCOLN,Mississippi,MS,28085,2005,,,0,34031,2906434
LOWNDES,Mississippi,MS,28087,2005,,,0,60686,2906434
MADISON,Mississippi,MS,28089,2005,,,0,84956,2906434
MARION,Mississippi,MS,28091,2005,,,0,26356,2906434
MARSHALL,Mississippi,MS,28093,2005,,,0,36047,2906434
MONROE,Mississippi,MS,28095,2005,,,0,37491,2906434
MONTGOMERY,Mississippi,MS,28097,2005,,,0,11561,2906434
NESHOBA,Mississippi,MS,28099,2005,,,0,29180,2906434
NEWTON,Mississippi,MS,28101,2005,,,0,21779,2906434
NOXUBEE,Mississippi,MS,28103,2005,,,0,12045,2906434
OKTIBBEHA,Mississippi,MS,28105,2005,,,0,45295,2906434
PANOLA,Mississippi,MS,28107,2005,,,0,34493,2906434
PEARL RIVER,Mississippi,MS,28109,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,52133,2906434
PERRY,Mississippi,MS,28111,2005,,,0,12181,2906434
PIKE,Mississippi,MS,28113,2005,,,0,39682,2906434
PONTOTOC,Mississippi,MS,28115,2005,,,0,28386,2906434
PRENTISS,Mississippi,MS,28117,2005,,,0,25427,2906434
QUITMAN,Mississippi,MS,28119,2005,,,0,9171,2906434
RANKIN,Mississippi,MS,28121,2005,,,0,128728,2906434
SCOTT,Mississippi,MS,28123,2005,,,0,28355,2906434
SHARKEY,Mississippi,MS,28125,2005,,,0,5746,2906434
SIMPSON,Mississippi,MS,28127,2005,,,0,27564,2906434
SMITH,Mississippi,MS,28129,2005,,,0,16328,2906434
STONE,Mississippi,MS,28131,2005,,,0,15692,2906434
SUNFLOWER,Mississippi,MS,28133,2005,,,0,31882,2906434
TALLAHATCHIE,Mississippi,MS,28135,2005,,,0,15141,2906434
TATE,Mississippi,MS,28137,2005,,,0,27131,2906434
TIPPAH,Mississippi,MS,28139,2005,,,0,21560,2906434
TISHOMINGO,Mississippi,MS,28141,2005,,,0,19380,2906434
TUNICA,Mississippi,MS,28143,2005,,,0,10010,2906434
UNION,Mississippi,MS,28145,2005,,,0,26239,2906434
WALTHALL,Mississippi,MS,28147,2005,,,0,15306,2906434
WARREN,Mississippi,MS,28149,2005,,,0,49218,2906434
WASHINGTON,Mississippi,MS,28151,2005,,,0,57085,2906434
WAYNE,Mississippi,MS,28153,2005,,,0,21062,2906434
WEBSTER,Mississippi,MS,28155,2005,,,0,10264,2906434
WILKINSON,Mississippi,MS,28157,2005,,,0,10107,2906434
WINSTON,Mississippi,MS,28159,2005,,,0,19677,2906434
YALOBUSHA,Mississippi,MS,28161,2005,,,0,12867,2906434
YAZOO,Mississippi,MS,28163,2005,,,0,28104,2906434
ADAMS,Mississippi,MS,28001,2006,,,0,33115,2918770
ALCORN,Mississippi,MS,28003,2006,,,0,36043,2918770
AMITE,Mississippi,MS,28005,2006,,,0,13301,2918770
ATTALA,Mississippi,MS,28007,2006,,,0,19600,2918770
BENTON,Mississippi,MS,28009,2006,,,0,8451,2918770
BOLIVAR,Mississippi,MS,28011,2006,,,0,36737,2918770
CALHOUN,Mississippi,MS,28013,2006,,,0,15000,2918770
CARROLL,Mississippi,MS,28015,2006,,,0,10661,2918770
CHICKASAW,Mississippi,MS,28017,2006,,,0,18211,2918770
CHOCTAW,Mississippi,MS,28019,2006,,,0,9033,2918770
CLAIBORNE,Mississippi,MS,28021,2006,,,0,10493,2918770
CLARKE,Mississippi,MS,28023,2006,,,0,17160,2918770
CLAY,Mississippi,MS,28025,2006,,,0,21174,2918770
COAHOMA,Mississippi,MS,28027,2006,,,0,27935,2918770
COPIAH,Mississippi,MS,28029,2006,,,0,29171,2918770
COVINGTON,Mississippi,MS,28031,2006,,,0,19514,2918770
DESOTO,Mississippi,MS,28033,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,139664,2918770
FORREST,Mississippi,MS,28035,2006,,,0,73728,2918770
FRANKLIN,Mississippi,MS,28037,2006,,,0,8239,2918770
GEORGE,Mississippi,MS,28039,2006,,,0,21240,2918770
GREENE,Mississippi,MS,28041,2006,,,0,13953,2918770
GRENADA,Mississippi,MS,28043,2006,,,0,22451,2918770
HANCOCK,Mississippi,MS,28045,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,43587,2918770
HARRISON,Mississippi,MS,28047,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,42,188095,2918770
HINDS,Mississippi,MS,28049,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,247518,2918770
HOLMES,Mississippi,MS,28051,2006,,,0,20336,2918770
HUMPHREYS,Mississippi,MS,28053,2006,,,0,10099,2918770
ISSAQUENA,Mississippi,MS,28055,2006,,,0,1746,2918770
ITAWAMBA,Mississippi,MS,28057,2006,,,0,23152,2918770
JACKSON,Mississippi,MS,28059,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,136377,2918770
JASPER,Mississippi,MS,28061,2006,,,0,17500,2918770
JEFFERSON,Mississippi,MS,28063,2006,,,0,8529,2918770
JEFFERSON DAVIS,Mississippi,MS,28065,2006,,,0,13072,2918770
JONES,Mississippi,MS,28067,2006,,,0,66641,2918770
KEMPER,Mississippi,MS,28069,2006,,,0,10447,2918770
LAFAYETTE,Mississippi,MS,28071,2006,,,0,43889,2918770
LAMAR,Mississippi,MS,28073,2006,,,0,49351,2918770
LAUDERDALE,Mississippi,MS,28075,2006,,,0,79428,2918770
LAWRENCE,Mississippi,MS,28077,2006,,,0,13039,2918770
LEAKE,Mississippi,MS,28079,2006,,,0,22652,2918770
LEE,Mississippi,MS,28081,2006,,,0,80014,2918770
LEFLORE,Mississippi,MS,28083,2006,,,0,34609,2918770
LINCOLN,Mississippi,MS,28085,2006,,,0,34199,2918770
LOWNDES,Mississippi,MS,28087,2006,,,0,60504,2918770
MADISON,Mississippi,MS,28089,2006,,,0,87005,2918770
MARION,Mississippi,MS,28091,2006,,,0,26502,2918770
MARSHALL,Mississippi,MS,28093,2006,,,0,36267,2918770
MONROE,Mississippi,MS,28095,2006,,,0,37390,2918770
MONTGOMERY,Mississippi,MS,28097,2006,,,0,11435,2918770
NESHOBA,Mississippi,MS,28099,2006,,,0,29281,2918770
NEWTON,Mississippi,MS,28101,2006,,,0,21768,2918770
NOXUBEE,Mississippi,MS,28103,2006,,,0,11945,2918770
OKTIBBEHA,Mississippi,MS,28105,2006,,,0,45770,2918770
PANOLA,Mississippi,MS,28107,2006,,,0,34535,2918770
PEARL RIVER,Mississippi,MS,28109,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,21,52856,2918770
PERRY,Mississippi,MS,28111,2006,,,0,12195,2918770
PIKE,Mississippi,MS,28113,2006,,,0,39827,2918770
PONTOTOC,Mississippi,MS,28115,2006,,,0,28701,2918770
PRENTISS,Mississippi,MS,28117,2006,,,0,25396,2918770
QUITMAN,Mississippi,MS,28119,2006,,,0,8981,2918770
RANKIN,Mississippi,MS,28121,2006,,,0,131393,2918770
SCOTT,Mississippi,MS,28123,2006,,,0,28335,2918770
SHARKEY,Mississippi,MS,28125,2006,,,0,5580,2918770
SIMPSON,Mississippi,MS,28127,2006,,,0,27550,2918770
SMITH,Mississippi,MS,28129,2006,,,0,16361,2918770
STONE,Mississippi,MS,28131,2006,,,0,16112,2918770
SUNFLOWER,Mississippi,MS,28133,2006,,,0,31382,2918770
TALLAHATCHIE,Mississippi,MS,28135,2006,,,0,15190,2918770
TATE,Mississippi,MS,28137,2006,,,0,27480,2918770
TIPPAH,Mississippi,MS,28139,2006,,,0,21694,2918770
TISHOMINGO,Mississippi,MS,28141,2006,,,0,19425,2918770
TUNICA,Mississippi,MS,28143,2006,,,0,10164,2918770
UNION,Mississippi,MS,28145,2006,,,0,26418,2918770
WALTHALL,Mississippi,MS,28147,2006,,,0,15335,2918770
WARREN,Mississippi,MS,28149,2006,,,0,49128,2918770
WASHINGTON,Mississippi,MS,28151,2006,,,0,55895,2918770
WAYNE,Mississippi,MS,28153,2006,,,0,21000,2918770
WEBSTER,Mississippi,MS,28155,2006,,,0,10260,2918770
WILKINSON,Mississippi,MS,28157,2006,,,0,10061,2918770
WINSTON,Mississippi,MS,28159,2006,,,0,19581,2918770
YALOBUSHA,Mississippi,MS,28161,2006,,,0,12830,2918770
YAZOO,Mississippi,MS,28163,2006,,,0,28096,2918770
ADAMS,Mississippi,MS,28001,2007,,,0,32911,2931106
ALCORN,Mississippi,MS,28003,2007,,,0,36297,2931106
AMITE,Mississippi,MS,28005,2007,,,0,13257,2931106
ATTALA,Mississippi,MS,28007,2007,,,0,19591,2931106
BENTON,Mississippi,MS,28009,2007,,,0,8521,2931106
BOLIVAR,Mississippi,MS,28011,2007,,,0,36090,2931106
CALHOUN,Mississippi,MS,28013,2007,,,0,14990,2931106
CARROLL,Mississippi,MS,28015,2007,,,0,10646,2931106
CHICKASAW,Mississippi,MS,28017,2007,,,0,18005,2931106
CHOCTAW,Mississippi,MS,28019,2007,,,0,8912,2931106
CLAIBORNE,Mississippi,MS,28021,2007,,,0,10269,2931106
CLARKE,Mississippi,MS,28023,2007,,,0,17054,2931106
CLAY,Mississippi,MS,28025,2007,,,0,21039,2931106
COAHOMA,Mississippi,MS,28027,2007,,,0,27488,2931106
COPIAH,Mississippi,MS,28029,2007,,,0,29239,2931106
COVINGTON,Mississippi,MS,28031,2007,,,0,19530,2931106
DESOTO,Mississippi,MS,28033,2007,,,0,145066,2931106
FORREST,Mississippi,MS,28035,2007,,,0,74027,2931106
FRANKLIN,Mississippi,MS,28037,2007,,,0,8209,2931106
GEORGE,Mississippi,MS,28039,2007,,,0,21576,2931106
GREENE,Mississippi,MS,28041,2007,,,0,14064,2931106
GRENADA,Mississippi,MS,28043,2007,,,0,22314,2931106
HANCOCK,Mississippi,MS,28045,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,43694,2931106
HARRISON,Mississippi,MS,28047,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,187848,2931106
HINDS,Mississippi,MS,28049,2007,,,0,246979,2931106
HOLMES,Mississippi,MS,28051,2007,,,0,20124,2931106
HUMPHREYS,Mississippi,MS,28053,2007,,,0,9917,2931106
ISSAQUENA,Mississippi,MS,28055,2007,,,0,1658,2931106
ITAWAMBA,Mississippi,MS,28057,2007,,,0,23215,2931106
JACKSON,Mississippi,MS,28059,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,42,137200,2931106
JASPER,Mississippi,MS,28061,2007,,,0,17392,2931106
JEFFERSON,Mississippi,MS,28063,2007,,,0,8330,2931106
JEFFERSON DAVIS,Mississippi,MS,28065,2007,,,0,12925,2931106
JONES,Mississippi,MS,28067,2007,,,0,66922,2931106
KEMPER,Mississippi,MS,28069,2007,,,0,10447,2931106
LAFAYETTE,Mississippi,MS,28071,2007,,,0,44756,2931106
LAMAR,Mississippi,MS,28073,2007,,,0,50930,2931106
LAUDERDALE,Mississippi,MS,28075,2007,,,0,79638,2931106
LAWRENCE,Mississippi,MS,28077,2007,,,0,13012,2931106
LEAKE,Mississippi,MS,28079,2007,,,0,22939,2931106
LEE,Mississippi,MS,28081,2007,,,0,80739,2931106
LEFLORE,Mississippi,MS,28083,2007,,,0,34052,2931106
LINCOLN,Mississippi,MS,28085,2007,,,0,34367,2931106
LOWNDES,Mississippi,MS,28087,2007,,,0,60322,2931106
MADISON,Mississippi,MS,28089,2007,,,0,89054,2931106
MARION,Mississippi,MS,28091,2007,,,0,26648,2931106
MARSHALL,Mississippi,MS,28093,2007,,,0,36487,2931106
MONROE,Mississippi,MS,28095,2007,,,0,37289,2931106
MONTGOMERY,Mississippi,MS,28097,2007,,,0,11309,2931106
NESHOBA,Mississippi,MS,28099,2007,,,0,29382,2931106
NEWTON,Mississippi,MS,28101,2007,,,0,21757,2931106
NOXUBEE,Mississippi,MS,28103,2007,,,0,11845,2931106
OKTIBBEHA,Mississippi,MS,28105,2007,,,0,46245,2931106
PANOLA,Mississippi,MS,28107,2007,,,0,34577,2931106
PEARL RIVER,Mississippi,MS,28109,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,53579,2931106
PERRY,Mississippi,MS,28111,2007,,,0,12209,2931106
PIKE,Mississippi,MS,28113,2007,,,0,39972,2931106
PONTOTOC,Mississippi,MS,28115,2007,,,0,29016,2931106
PRENTISS,Mississippi,MS,28117,2007,,,0,25365,2931106
QUITMAN,Mississippi,MS,28119,2007,,,0,8791,2931106
RANKIN,Mississippi,MS,28121,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,134058,2931106
SCOTT,Mississippi,MS,28123,2007,,,0,28315,2931106
SHARKEY,Mississippi,MS,28125,2007,,,0,5414,2931106
SIMPSON,Mississippi,MS,28127,2007,,,0,27536,2931106
SMITH,Mississippi,MS,28129,2007,,,0,16394,2931106
STONE,Mississippi,MS,28131,2007,,,0,16532,2931106
SUNFLOWER,Mississippi,MS,28133,2007,,,0,30882,2931106
TALLAHATCHIE,Mississippi,MS,28135,2007,,,0,15239,2931106
TATE,Mississippi,MS,28137,2007,,,0,27829,2931106
TIPPAH,Mississippi,MS,28139,2007,,,0,21828,2931106
TISHOMINGO,Mississippi,MS,28141,2007,,,0,19470,2931106
TUNICA,Mississippi,MS,28143,2007,,,0,10318,2931106
UNION,Mississippi,MS,28145,2007,,,0,26597,2931106
WALTHALL,Mississippi,MS,28147,2007,,,0,15364,2931106
WARREN,Mississippi,MS,28149,2007,,,0,49038,2931106
WASHINGTON,Mississippi,MS,28151,2007,,,0,54705,2931106
WAYNE,Mississippi,MS,28153,2007,,,0,20938,2931106
WEBSTER,Mississippi,MS,28155,2007,,,0,10256,2931106
