County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population
MINERAL,Nevada,NV,32021,2008,,,0,4830,2560194
NYE,Nevada,NV,32023,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,41658,2560194
PERSHING,Nevada,NV,32027,2008,,,0,6743,2560194
STOREY,Nevada,NV,32029,2008,,,0,3896,2560194
WASHOE,Nevada,NV,32031,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,78,405033,2560194
WASHOE,Nevada,NV,32031,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,11,405033,2560194
WHITE PINE,Nevada,NV,32033,2008,,,0,9859,2560194
CARSON CITY,Nevada,NV,32510,2008,,,0,54717,2560194
CHURCHILL,Nevada,NV,32001,2009,,,0,24785,2630437
CLARK,Nevada,NV,32003,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,329,1893718,2630437
CLARK,Nevada,NV,32003,2009,Drug poisonings (overdose) Suicide (X60-X64),D2,60,1893718,2630437
DOUGLAS,Nevada,NV,32005,2009,,,0,46420,2630437
ELKO,Nevada,NV,32007,2009,,,0,48581,2630437
ESMERALDA,Nevada,NV,32009,2009,,,0,800,2630437
EUREKA,Nevada,NV,32011,2009,,,0,1957,2630437
HUMBOLDT,Nevada,NV,32013,2009,,,0,16477,2630437
LANDER,Nevada,NV,32015,2009,,,0,5772,2630437
LINCOLN,Nevada,NV,32017,2009,,,0,5218,2630437
LYON,Nevada,NV,32019,2009,,,0,50235,2630437
MINERAL,Nevada,NV,32021,2009,,,0,4800,2630437
NYE,Nevada,NV,32023,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,42800,2630437
PERSHING,Nevada,NV,32027,2009,,,0,6747,2630437
STOREY,Nevada,NV,32029,2009,,,0,3957,2630437
WASHOE,Nevada,NV,32031,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,70,413228,2630437
WASHOE,Nevada,NV,32031,2009,Drug poisonings (overdose) Suicide (X60-X64),D2,12,413228,2630437
WHITE PINE,Nevada,NV,32033,2009,,,0,9945,2630437
CARSON CITY,Nevada,NV,32510,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,54997,2630437
CHURCHILL,Nevada,NV,32001,2010,,,0,24877,2700679
CLARK,Nevada,NV,32003,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,320,1951271,2700679
CLARK,Nevada,NV,32003,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,67,1951271,2700679
DOUGLAS,Nevada,NV,32005,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,46997,2700679
ELKO,Nevada,NV,32007,2010,,,0,48942,2700679
ESMERALDA,Nevada,NV,32009,2010,,,0,784,2700679
EUREKA,Nevada,NV,32011,2010,,,0,1987,2700679
HUMBOLDT,Nevada,NV,32013,2010,,,0,16521,2700679
LANDER,Nevada,NV,32015,2010,,,0,5775,2700679
LINCOLN,Nevada,NV,32017,2010,,,0,5339,2700679
LYON,Nevada,NV,32019,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,51980,2700679
MINERAL,Nevada,NV,32021,2010,,,0,4770,2700679
NYE,Nevada,NV,32023,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,43945,2700679
PERSHING,Nevada,NV,32027,2010,,,0,6752,2700679
STOREY,Nevada,NV,32029,2010,,,0,4014,2700679
WASHOE,Nevada,NV,32031,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,86,421425,2700679
WASHOE,Nevada,NV,32031,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,12,421425,2700679
WHITE PINE,Nevada,NV,32033,2010,,,0,10026,2700679
CARSON CITY,Nevada,NV,32510,2010,,,0,55274,2700679
CHURCHILL,Nevada,NV,32001,2011,,,0,24822,2742393
CLARK,Nevada,NV,32003,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,379,1986318,2742393
CLARK,Nevada,NV,32003,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,70,1986318,2742393
DOUGLAS,Nevada,NV,32005,2011,,,0,47181,2742393
ELKO,Nevada,NV,32007,2011,,,0,49382,2742393
ESMERALDA,Nevada,NV,32009,2011,,,0,789,2742393
EUREKA,Nevada,NV,32011,2011,,,0,1989,2742393
HUMBOLDT,Nevada,NV,32013,2011,,,0,16554,2742393
LANDER,Nevada,NV,32015,2011,,,0,5750,2742393
LINCOLN,Nevada,NV,32017,2011,,,0,5322,2742393
LYON,Nevada,NV,32019,2011,,,0,52458,2742393
MINERAL,Nevada,NV,32021,2011,,,0,4738,2742393
NYE,Nevada,NV,32023,2011,,,0,44120,2742393
PERSHING,Nevada,NV,32027,2011,,,0,6741,2742393
STOREY,Nevada,NV,32029,2011,,,0,4016,2742393
WASHOE,Nevada,NV,32031,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,94,426964,2742393
WASHOE,Nevada,NV,32031,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,17,426964,2742393
WHITE PINE,Nevada,NV,32033,2011,,,0,9957,2742393
CARSON CITY,Nevada,NV,32510,2011,,,0,55292,2742393
CHURCHILL,Nevada,NV,32001,2012,,,0,24767,2784107
CLARK,Nevada,NV,32003,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,348,2021365,2784107
CLARK,Nevada,NV,32003,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,71,2021365,2784107
DOUGLAS,Nevada,NV,32005,2012,,,0,47365,2784107
ELKO,Nevada,NV,32007,2012,,,0,49822,2784107
ESMERALDA,Nevada,NV,32009,2012,,,0,794,2784107
EUREKA,Nevada,NV,32011,2012,,,0,1991,2784107
HUMBOLDT,Nevada,NV,32013,2012,,,0,16587,2784107
LANDER,Nevada,NV,32015,2012,,,0,5725,2784107
LINCOLN,Nevada,NV,32017,2012,,,0,5305,2784107
LYON,Nevada,NV,32019,2012,,,0,52936,2784107
MINERAL,Nevada,NV,32021,2012,,,0,4706,2784107
NYE,Nevada,NV,32023,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,44295,2784107
PERSHING,Nevada,NV,32027,2012,,,0,6730,2784107
STOREY,Nevada,NV,32029,2012,,,0,4018,2784107
WASHOE,Nevada,NV,32031,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,83,432503,2784107
WASHOE,Nevada,NV,32031,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,18,432503,2784107
WHITE PINE,Nevada,NV,32033,2012,,,0,9888,2784107
CARSON CITY,Nevada,NV,32510,2012,,,0,55310,2784107
CHURCHILL,Nevada,NV,32001,2013,,,0,24712,2825821
CLARK,Nevada,NV,32003,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,351,2056412,2825821
CLARK,Nevada,NV,32003,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,77,2056412,2825821
CLARK,Nevada,NV,32003,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11,2056412,2825821
DOUGLAS,Nevada,NV,32005,2013,,,0,47549,2825821
ELKO,Nevada,NV,32007,2013,,,0,50262,2825821
ESMERALDA,Nevada,NV,32009,2013,,,0,799,2825821
EUREKA,Nevada,NV,32011,2013,,,0,1993,2825821
HUMBOLDT,Nevada,NV,32013,2013,,,0,16620,2825821
LANDER,Nevada,NV,32015,2013,,,0,5700,2825821
LINCOLN,Nevada,NV,32017,2013,,,0,5288,2825821
LYON,Nevada,NV,32019,2013,,,0,53414,2825821
MINERAL,Nevada,NV,32021,2013,,,0,4674,2825821
NYE,Nevada,NV,32023,2013,,,0,44470,2825821
PERSHING,Nevada,NV,32027,2013,,,0,6719,2825821
STOREY,Nevada,NV,32029,2013,,,0,4020,2825821
WASHOE,Nevada,NV,32031,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,94,438042,2825821
WASHOE,Nevada,NV,32031,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,16,438042,2825821
WHITE PINE,Nevada,NV,32033,2013,,,0,9819,2825821
CARSON CITY,Nevada,NV,32510,2013,,,0,55328,2825821
CHURCHILL,Nevada,NV,32001,2014,,,0,24657,2867535
CLARK,Nevada,NV,32003,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,331,2091459,2867535
CLARK,Nevada,NV,32003,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,65,2091459,2867535
DOUGLAS,Nevada,NV,32005,2014,,,0,47733,2867535
ELKO,Nevada,NV,32007,2014,,,0,50702,2867535
ESMERALDA,Nevada,NV,32009,2014,,,0,804,2867535
EUREKA,Nevada,NV,32011,2014,,,0,1995,2867535
HUMBOLDT,Nevada,NV,32013,2014,,,0,16653,2867535
LANDER,Nevada,NV,32015,2014,,,0,5675,2867535
LINCOLN,Nevada,NV,32017,2014,,,0,5271,2867535
LYON,Nevada,NV,32019,2014,,,0,53892,2867535
MINERAL,Nevada,NV,32021,2014,,,0,4642,2867535
NYE,Nevada,NV,32023,2014,,,0,44645,2867535
PERSHING,Nevada,NV,32027,2014,,,0,6708,2867535
STOREY,Nevada,NV,32029,2014,,,0,4022,2867535
WASHOE,Nevada,NV,32031,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,69,443581,2867535
WHITE PINE,Nevada,NV,32033,2014,,,0,9750,2867535
CARSON CITY,Nevada,NV,32510,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,55346,2867535
CHURCHILL,Nevada,NV,32001,2015,,,0,24602,2909249
CLARK,Nevada,NV,32003,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,371,2126506,2909249
CLARK,Nevada,NV,32003,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,64,2126506,2909249
DOUGLAS,Nevada,NV,32005,2015,,,0,47917,2909249
ELKO,Nevada,NV,32007,2015,,,0,51142,2909249
ESMERALDA,Nevada,NV,32009,2015,,,0,809,2909249
EUREKA,Nevada,NV,32011,2015,,,0,1997,2909249
HUMBOLDT,Nevada,NV,32013,2015,,,0,16686,2909249
LANDER,Nevada,NV,32015,2015,,,0,5650,2909249
LINCOLN,Nevada,NV,32017,2015,,,0,5254,2909249
LYON,Nevada,NV,32019,2015,,,0,54370,2909249
MINERAL,Nevada,NV,32021,2015,,,0,4610,2909249
NYE,Nevada,NV,32023,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,44820,2909249
PERSHING,Nevada,NV,32027,2015,,,0,6697,2909249
STOREY,Nevada,NV,32029,2015,,,0,4024,2909249
WASHOE,Nevada,NV,32031,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,70,449120,2909249
WASHOE,Nevada,NV,32031,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,14,449120,2909249
WHITE PINE,Nevada,NV,32033,2015,,,0,9681,2909249
CARSON CITY,Nevada,NV,32510,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,55364,2909249
