County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population
ORLEANS PARISH,Louisiana,LA,22071,2003,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,442434,4488370
OUACHITA PARISH,Louisiana,LA,22073,2003,,,0,149200,4488370
PLAQUEMINES PARISH,Louisiana,LA,22075,2003,,,0,25636,4488370
POINTE COUPEE PARISH,Louisiana,LA,22077,2003,,,0,22773,4488370
RAPIDES PARISH,Louisiana,LA,22079,2003,,,0,127956,4488370
RED RIVER PARISH,Louisiana,LA,22081,2003,,,0,9462,4488370
RICHLAND PARISH,Louisiana,LA,22083,2003,,,0,20911,4488370
SABINE PARISH,Louisiana,LA,22085,2003,,,0,23674,4488370
ST. BERNARD PARISH,Louisiana,LA,22087,2003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,29,57831,4488370
ST. CHARLES PARISH,Louisiana,LA,22089,2003,,,0,49480,4488370
ST. HELENA PARISH,Louisiana,LA,22091,2003,,,0,10748,4488370
ST. JAMES PARISH,Louisiana,LA,22093,2003,,,0,21466,4488370
ST. JOHN THE BAPTIST PARISH,Louisiana,LA,22095,2003,,,0,43970,4488370
ST. LANDRY PARISH,Louisiana,LA,22097,2003,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,86378,4488370
ST. MARTIN PARISH,Louisiana,LA,22099,2003,,,0,49621,4488370
ST. MARY PARISH,Louisiana,LA,22101,2003,,,0,53872,4488370
ST. TAMMANY PARISH,Louisiana,LA,22103,2003,Drug poisonings (overdose) Unintentional (X40-X44),D1,40,204014,4488370
TANGIPAHOA PARISH,Louisiana,LA,22105,2003,,,0,106670,4488370
TENSAS PARISH,Louisiana,LA,22107,2003,,,0,6200,4488370
TERREBONNE PARISH,Louisiana,LA,22109,2003,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,106797,4488370
UNION PARISH,Louisiana,LA,22111,2003,,,0,22792,4488370
VERMILION PARISH,Louisiana,LA,22113,2003,,,0,55265,4488370
VERNON PARISH,Louisiana,LA,22115,2003,,,0,52479,4488370
WASHINGTON PARISH,Louisiana,LA,22117,2003,,,0,44903,4488370
WEBSTER PARISH,Louisiana,LA,22119,2003,,,0,41631,4488370
WEST BATON ROUGE PARISH,Louisiana,LA,22121,2003,,,0,22258,4488370
WEST CARROLL PARISH,Louisiana,LA,22123,2003,,,0,12102,4488370
WEST FELICIANA PARISH,Louisiana,LA,22125,2003,,,0,15266,4488370
WINN PARISH,Louisiana,LA,22127,2003,,,0,16415,4488370
ACADIA PARISH,Louisiana,LA,22001,2004,,,0,60013,4494815
ALLEN PARISH,Louisiana,LA,22003,2004,,,0,25569,4494815
ASCENSION PARISH,Louisiana,LA,22005,2004,,,0,88871,4494815
ASSUMPTION PARISH,Louisiana,LA,22007,2004,,,0,23371,4494815
AVOYELLES PARISH,Louisiana,LA,22009,2004,,,0,41729,4494815
BEAUREGARD PARISH,Louisiana,LA,22011,2004,,,0,34032,4494815
BIENVILLE PARISH,Louisiana,LA,22013,2004,,,0,15193,4494815
BOSSIER PARISH,Louisiana,LA,22015,2004,,,0,106423,4494815
CADDO PARISH,Louisiana,LA,22017,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,252645,4494815
CADDO PARISH,Louisiana,LA,22017,2004,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11,252645,4494815
CALCASIEU PARISH,Louisiana,LA,22019,2004,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,18,187274,4494815
CALDWELL PARISH,Louisiana,LA,22021,2004,,,0,10386,4494815
CAMERON PARISH,Louisiana,LA,22023,2004,,,0,8725,4494815
CATAHOULA PARISH,Louisiana,LA,22025,2004,,,0,10705,4494815
CLAIBORNE PARISH,Louisiana,LA,22027,2004,,,0,16986,4494815
CONCORDIA PARISH,Louisiana,LA,22029,2004,,,0,20461,4494815
DE SOTO PARISH,Louisiana,LA,22031,2004,,,0,25957,4494815
EAST BATON ROUGE PARISH,Louisiana,LA,22033,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,423807,4494815
EAST CARROLL PARISH,Louisiana,LA,22035,2004,,,0,8751,4494815
EAST FELICIANA PARISH,Louisiana,LA,22037,2004,,,0,20920,4494815
EVANGELINE PARISH,Louisiana,LA,22039,2004,,,0,34898,4494815
FRANKLIN PARISH,Louisiana,LA,22041,2004,,,0,21064,4494815
GRANT PARISH,Louisiana,LA,22043,2004,,,0,20141,4494815
IBERIA PARISH,Louisiana,LA,22045,2004,,,0,73205,4494815
IBERVILLE PARISH,Louisiana,LA,22047,2004,,,0,33351,4494815
JACKSON PARISH,Louisiana,LA,22049,2004,,,0,15752,4494815
JEFFERSON PARISH,Louisiana,LA,22051,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,88,446274,4494815
JEFFERSON DAVIS PARISH,Louisiana,LA,22053,2004,,,0,31496,4494815
LAFAYETTE PARISH,Louisiana,LA,22055,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,202830,4494815
LAFOURCHE PARISH,Louisiana,LA,22057,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,92513,4494815
LA SALLE PARISH,Louisiana,LA,22059,2004,,,0,14520,4494815
LINCOLN PARISH,Louisiana,LA,22061,2004,,,0,44199,4494815
LIVINGSTON PARISH,Louisiana,LA,22063,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,106341,4494815
MADISON PARISH,Louisiana,LA,22065,2004,,,0,13076,4494815
MOREHOUSE PARISH,Louisiana,LA,22067,2004,,,0,29813,4494815
NATCHITOCHES PARISH,Louisiana,LA,22069,2004,,,0,39273,4494815
ORLEANS PARISH,Louisiana,LA,22071,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,428348,4494815
OUACHITA PARISH,Louisiana,LA,22073,2004,,,0,149848,4494815
PLAQUEMINES PARISH,Louisiana,LA,22075,2004,,,0,25265,4494815
POINTE COUPEE PARISH,Louisiana,LA,22077,2004,,,0,22777,4494815
RAPIDES PARISH,Louisiana,LA,22079,2004,,,0,128478,4494815
RED RIVER PARISH,Louisiana,LA,22081,2004,,,0,9409,4494815
RICHLAND PARISH,Louisiana,LA,22083,2004,,,0,20885,4494815
SABINE PARISH,Louisiana,LA,22085,2004,,,0,23754,4494815
ST. BERNARD PARISH,Louisiana,LA,22087,2004,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17,54698,4494815
ST. CHARLES PARISH,Louisiana,LA,22089,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,49967,4494815
ST. HELENA PARISH,Louisiana,LA,22091,2004,,,0,10813,4494815
ST. JAMES PARISH,Louisiana,LA,22093,2004,,,0,21557,4494815
ST. JOHN THE BAPTIST PARISH,Louisiana,LA,22095,2004,,,0,44233,4494815
ST. LANDRY PARISH,Louisiana,LA,22097,2004,,,0,85950,4494815
ST. MARTIN PARISH,Louisiana,LA,22099,2004,,,0,49983,4494815
ST. MARY PARISH,Louisiana,LA,22101,2004,,,0,53983,4494815
ST. TAMMANY PARISH,Louisiana,LA,22103,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,44,208262,4494815
TANGIPAHOA PARISH,Louisiana,LA,22105,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,108733,4494815
TENSAS PARISH,Louisiana,LA,22107,2004,,,0,6064,4494815
TERREBONNE PARISH,Louisiana,LA,22109,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,107472,4494815
UNION PARISH,Louisiana,LA,22111,2004,,,0,22790,4494815
VERMILION PARISH,Louisiana,LA,22113,2004,,,0,55652,4494815
VERNON PARISH,Louisiana,LA,22115,2004,,,0,52459,4494815
WASHINGTON PARISH,Louisiana,LA,22117,2004,,,0,45223,4494815
WEBSTER PARISH,Louisiana,LA,22119,2004,,,0,41570,4494815
WEST BATON ROUGE PARISH,Louisiana,LA,22121,2004,,,0,22476,4494815
WEST CARROLL PARISH,Louisiana,LA,22123,2004,,,0,12031,4494815
WEST FELICIANA PARISH,Louisiana,LA,22125,2004,,,0,15318,4494815
WINN PARISH,Louisiana,LA,22127,2004,,,0,16257,4494815
ACADIA PARISH,Louisiana,LA,22001,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,60308,4501260
ALLEN PARISH,Louisiana,LA,22003,2005,,,0,25601,4501260
ASCENSION PARISH,Louisiana,LA,22005,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,91929,4501260
ASSUMPTION PARISH,Louisiana,LA,22007,2005,,,0,23378,4501260
AVOYELLES PARISH,Louisiana,LA,22009,2005,,,0,41786,4501260
BEAUREGARD PARISH,Louisiana,LA,22011,2005,,,0,34303,4501260
BIENVILLE PARISH,Louisiana,LA,22013,2005,,,0,15053,4501260
BOSSIER PARISH,Louisiana,LA,22015,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,108190,4501260
CADDO PARISH,Louisiana,LA,22017,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,253024,4501260
CALCASIEU PARISH,Louisiana,LA,22019,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,188191,4501260
CALCASIEU PARISH,Louisiana,LA,22019,2005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,37,188191,4501260
CALDWELL PARISH,Louisiana,LA,22021,2005,,,0,10344,4501260
CAMERON PARISH,Louisiana,LA,22023,2005,,,0,8415,4501260
CATAHOULA PARISH,Louisiana,LA,22025,2005,,,0,10655,4501260
CLAIBORNE PARISH,Louisiana,LA,22027,2005,,,0,17020,4501260
CONCORDIA PARISH,Louisiana,LA,22029,2005,,,0,20521,4501260
DE SOTO PARISH,Louisiana,LA,22031,2005,,,0,26074,4501260
EAST BATON ROUGE PARISH,Louisiana,LA,22033,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,426534,4501260
EAST CARROLL PARISH,Louisiana,LA,22035,2005,,,0,8585,4501260
EAST FELICIANA PARISH,Louisiana,LA,22037,2005,,,0,20813,4501260
EVANGELINE PARISH,Louisiana,LA,22039,2005,,,0,34747,4501260
FRANKLIN PARISH,Louisiana,LA,22041,2005,,,0,21014,4501260
GRANT PARISH,Louisiana,LA,22043,2005,,,0,20502,4501260
IBERIA PARISH,Louisiana,LA,22045,2005,,,0,73187,4501260
IBERVILLE PARISH,Louisiana,LA,22047,2005,,,0,33359,4501260
JACKSON PARISH,Louisiana,LA,22049,2005,,,0,15838,4501260
JEFFERSON PARISH,Louisiana,LA,22051,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,99,443991,4501260
JEFFERSON DAVIS PARISH,Louisiana,LA,22053,2005,,,0,31512,4501260
LAFAYETTE PARISH,Louisiana,LA,22055,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,205979,4501260
LAFOURCHE PARISH,Louisiana,LA,22057,2005,,,0,93205,4501260
LA SALLE PARISH,Louisiana,LA,22059,2005,,,0,14581,4501260
LINCOLN PARISH,Louisiana,LA,22061,2005,,,0,44623,4501260
LIVINGSTON PARISH,Louisiana,LA,22063,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,109954,4501260
MADISON PARISH,Louisiana,LA,22065,2005,,,0,12914,4501260
MOREHOUSE PARISH,Louisiana,LA,22067,2005,,,0,29507,4501260
NATCHITOCHES PARISH,Louisiana,LA,22069,2005,,,0,39322,4501260
ORLEANS PARISH,Louisiana,LA,22071,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,414262,4501260
OUACHITA PARISH,Louisiana,LA,22073,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,150496,4501260
PLAQUEMINES PARISH,Louisiana,LA,22075,2005,,,0,24894,4501260
POINTE COUPEE PARISH,Louisiana,LA,22077,2005,,,0,22781,4501260
RAPIDES PARISH,Louisiana,LA,22079,2005,,,0,129000,4501260
RED RIVER PARISH,Louisiana,LA,22081,2005,,,0,9356,4501260
RICHLAND PARISH,Louisiana,LA,22083,2005,,,0,20859,4501260
SABINE PARISH,Louisiana,LA,22085,2005,,,0,23834,4501260
ST. BERNARD PARISH,Louisiana,LA,22087,2005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16,51565,4501260
ST. CHARLES PARISH,Louisiana,LA,22089,2005,,,0,50454,4501260
ST. HELENA PARISH,Louisiana,LA,22091,2005,,,0,10878,4501260
ST. JAMES PARISH,Louisiana,LA,22093,2005,,,0,21648,4501260
ST. JOHN THE BAPTIST PARISH,Louisiana,LA,22095,2005,,,0,44496,4501260
ST. LANDRY PARISH,Louisiana,LA,22097,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,85522,4501260
ST. MARTIN PARISH,Louisiana,LA,22099,2005,,,0,50345,4501260
ST. MARY PARISH,Louisiana,LA,22101,2005,,,0,54094,4501260
ST. TAMMANY PARISH,Louisiana,LA,22103,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,55,212510,4501260
TANGIPAHOA PARISH,Louisiana,LA,22105,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,31,110796,4501260
TENSAS PARISH,Louisiana,LA,22107,2005,,,0,5928,4501260
TERREBONNE PARISH,Louisiana,LA,22109,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,108147,4501260
UNION PARISH,Louisiana,LA,22111,2005,,,0,22788,4501260
VERMILION PARISH,Louisiana,LA,22113,2005,,,0,56039,4501260
VERNON PARISH,Louisiana,LA,22115,2005,,,0,52439,4501260
WASHINGTON PARISH,Louisiana,LA,22117,2005,,,0,45543,4501260
WEBSTER PARISH,Louisiana,LA,22119,2005,,,0,41509,4501260
WEST BATON ROUGE PARISH,Louisiana,LA,22121,2005,,,0,22694,4501260
WEST CARROLL PARISH,Louisiana,LA,22123,2005,,,0,11960,4501260
WEST FELICIANA PARISH,Louisiana,LA,22125,2005,,,0,15370,4501260
WINN PARISH,Louisiana,LA,22127,2005,,,0,16099,4501260
ACADIA PARISH,Louisiana,LA,22001,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,60603,4507705
ALLEN PARISH,Louisiana,LA,22003,2006,,,0,25633,4507705
ASCENSION PARISH,Louisiana,LA,22005,2006,,,0,94987,4507705
ASSUMPTION PARISH,Louisiana,LA,22007,2006,,,0,23385,4507705
AVOYELLES PARISH,Louisiana,LA,22009,2006,,,0,41843,4507705
BEAUREGARD PARISH,Louisiana,LA,22011,2006,,,0,34574,4507705
BIENVILLE PARISH,Louisiana,LA,22013,2006,,,0,14913,4507705
BOSSIER PARISH,Louisiana,LA,22015,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,109957,4507705
CADDO PARISH,Louisiana,LA,22017,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,28,253403,4507705
CALCASIEU PARISH,Louisiana,LA,22019,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,189108,4507705
CALCASIEU PARISH,Louisiana,LA,22019,2006,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,43,189108,4507705
CALDWELL PARISH,Louisiana,LA,22021,2006,,,0,10302,4507705
CAMERON PARISH,Louisiana,LA,22023,2006,,,0,8105,4507705
CATAHOULA PARISH,Louisiana,LA,22025,2006,,,0,10605,4507705
CLAIBORNE PARISH,Louisiana,LA,22027,2006,,,0,17054,4507705
CONCORDIA PARISH,Louisiana,LA,22029,2006,,,0,20581,4507705
DE SOTO PARISH,Louisiana,LA,22031,2006,,,0,26191,4507705
EAST BATON ROUGE PARISH,Louisiana,LA,22033,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,34,429261,4507705
EAST CARROLL PARISH,Louisiana,LA,22035,2006,,,0,8419,4507705
EAST FELICIANA PARISH,Louisiana,LA,22037,2006,,,0,20706,4507705
EVANGELINE PARISH,Louisiana,LA,22039,2006,,,0,34596,4507705
FRANKLIN PARISH,Louisiana,LA,22041,2006,,,0,20964,4507705
GRANT PARISH,Louisiana,LA,22043,2006,,,0,20863,4507705
IBERIA PARISH,Louisiana,LA,22045,2006,,,0,73169,4507705
IBERVILLE PARISH,Louisiana,LA,22047,2006,,,0,33367,4507705
JACKSON PARISH,Louisiana,LA,22049,2006,,,0,15924,4507705
JEFFERSON PARISH,Louisiana,LA,22051,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,115,441708,4507705
JEFFERSON DAVIS PARISH,Louisiana,LA,22053,2006,,,0,31528,4507705
LAFAYETTE PARISH,Louisiana,LA,22055,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,35,209128,4507705
LAFOURCHE PARISH,Louisiana,LA,22057,2006,,,0,93897,4507705
LA SALLE PARISH,Louisiana,LA,22059,2006,,,0,14642,4507705
LINCOLN PARISH,Louisiana,LA,22061,2006,,,0,45047,4507705
LIVINGSTON PARISH,Louisiana,LA,22063,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,113567,4507705
MADISON PARISH,Louisiana,LA,22065,2006,,,0,12752,4507705
MOREHOUSE PARISH,Louisiana,LA,22067,2006,,,0,29201,4507705
NATCHITOCHES PARISH,Louisiana,LA,22069,2006,,,0,39371,4507705
ORLEANS PARISH,Louisiana,LA,22071,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,32,400176,4507705
OUACHITA PARISH,Louisiana,LA,22073,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,151144,4507705
PLAQUEMINES PARISH,Louisiana,LA,22075,2006,,,0,24523,4507705
POINTE COUPEE PARISH,Louisiana,LA,22077,2006,,,0,22785,4507705
RAPIDES PARISH,Louisiana,LA,22079,2006,,,0,129522,4507705
RED RIVER PARISH,Louisiana,LA,22081,2006,,,0,9303,4507705
RICHLAND PARISH,Louisiana,LA,22083,2006,,,0,20833,4507705
SABINE PARISH,Louisiana,LA,22085,2006,,,0,23914,4507705
ST. BERNARD PARISH,Louisiana,LA,22087,2006,,,0,48432,4507705
ST. CHARLES PARISH,Louisiana,LA,22089,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,50941,4507705
ST. HELENA PARISH,Louisiana,LA,22091,2006,,,0,10943,4507705
ST. JAMES PARISH,Louisiana,LA,22093,2006,,,0,21739,4507705
ST. JOHN THE BAPTIST PARISH,Louisiana,LA,22095,2006,,,0,44759,4507705
ST. LANDRY PARISH,Louisiana,LA,22097,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,85094,4507705
ST. MARTIN PARISH,Louisiana,LA,22099,2006,,,0,50707,4507705
ST. MARY PARISH,Louisiana,LA,22101,2006,,,0,54205,4507705
ST. TAMMANY PARISH,Louisiana,LA,22103,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,64,216758,4507705
TANGIPAHOA PARISH,Louisiana,LA,22105,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,112859,4507705
TENSAS PARISH,Louisiana,LA,22107,2006,,,0,5792,4507705
TERREBONNE PARISH,Louisiana,LA,22109,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,108822,4507705
UNION PARISH,Louisiana,LA,22111,2006,,,0,22786,4507705
VERMILION PARISH,Louisiana,LA,22113,2006,,,0,56426,4507705
VERNON PARISH,Louisiana,LA,22115,2006,,,0,52419,4507705
WASHINGTON PARISH,Louisiana,LA,22117,2006,,,0,45863,4507705
WEBSTER PARISH,Louisiana,LA,22119,2006,,,0,41448,4507705
WEST BATON ROUGE PARISH,Louisiana,LA,22121,2006,,,0,22912,4507705
WEST CARROLL PARISH,Louisiana,LA,22123,2006,,,0,11889,4507705
WEST FELICIANA PARISH,Louisiana,LA,22125,2006,,,0,15422,4507705
WINN PARISH,Louisiana,LA,22127,2006,,,0,15941,4507705
ACADIA PARISH,Louisiana,LA,22001,2007,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,19,60898,4514150
ALLEN PARISH,Louisiana,LA,22003,2007,,,0,25665,4514150
ASCENSION PARISH,Louisiana,LA,22005,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,98045,4514150
ASSUMPTION PARISH,Louisiana,LA,22007,2007,,,0,23392,4514150
AVOYELLES PARISH,Louisiana,LA,22009,2007,,,0,41900,4514150
BEAUREGARD PARISH,Louisiana,LA,22011,2007,,,0,34845,4514150
BIENVILLE PARISH,Louisiana,LA,22013,2007,,,0,14773,4514150
BOSSIER PARISH,Louisiana,LA,22015,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,111724,4514150
CADDO PARISH,Louisiana,LA,22017,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,32,253782,4514150
CALCASIEU PARISH,Louisiana,LA,22019,2007,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,53,190025,4514150
CALDWELL PARISH,Louisiana,LA,22021,2007,,,0,10260,4514150
CAMERON PARISH,Louisiana,LA,22023,2007,,,0,7795,4514150
CATAHOULA PARISH,Louisiana,LA,22025,2007,,,0,10555,4514150
CLAIBORNE PARISH,Louisiana,LA,22027,2007,,,0,17088,4514150
CONCORDIA PARISH,Louisiana,LA,22029,2007,,,0,20641,4514150
DE SOTO PARISH,Louisiana,LA,22031,2007,,,0,26308,4514150
EAST BATON ROUGE PARISH,Louisiana,LA,22033,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,34,431988,4514150
EAST CARROLL PARISH,Louisiana,LA,22035,2007,,,0,8253,4514150
EAST FELICIANA PARISH,Louisiana,LA,22037,2007,,,0,20599,4514150
EVANGELINE PARISH,Louisiana,LA,22039,2007,,,0,34445,4514150
FRANKLIN PARISH,Louisiana,LA,22041,2007,,,0,20914,4514150
GRANT PARISH,Louisiana,LA,22043,2007,,,0,21224,4514150
IBERIA PARISH,Louisiana,LA,22045,2007,,,0,73151,4514150
IBERVILLE PARISH,Louisiana,LA,22047,2007,,,0,33375,4514150
JACKSON PARISH,Louisiana,LA,22049,2007,,,0,16010,4514150
JEFFERSON PARISH,Louisiana,LA,22051,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,117,439425,4514150
JEFFERSON DAVIS PARISH,Louisiana,LA,22053,2007,,,0,31544,4514150
LAFAYETTE PARISH,Louisiana,LA,22055,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,31,212277,4514150
LAFOURCHE PARISH,Louisiana,LA,22057,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,94589,4514150
LA SALLE PARISH,Louisiana,LA,22059,2007,,,0,14703,4514150
LINCOLN PARISH,Louisiana,LA,22061,2007,,,0,45471,4514150
LIVINGSTON PARISH,Louisiana,LA,22063,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,117180,4514150
MADISON PARISH,Louisiana,LA,22065,2007,,,0,12590,4514150
MOREHOUSE PARISH,Louisiana,LA,22067,2007,,,0,28895,4514150
NATCHITOCHES PARISH,Louisiana,LA,22069,2007,,,0,39420,4514150
ORLEANS PARISH,Louisiana,LA,22071,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,46,386090,4514150
OUACHITA PARISH,Louisiana,LA,22073,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,151792,4514150
PLAQUEMINES PARISH,Louisiana,LA,22075,2007,,,0,24152,4514150
POINTE COUPEE PARISH,Louisiana,LA,22077,2007,,,0,22789,4514150
RAPIDES PARISH,Louisiana,LA,22079,2007,,,0,130044,4514150
RED RIVER PARISH,Louisiana,LA,22081,2007,,,0,9250,4514150
RICHLAND PARISH,Louisiana,LA,22083,2007,,,0,20807,4514150
SABINE PARISH,Louisiana,LA,22085,2007,,,0,23994,4514150
ST. BERNARD PARISH,Louisiana,LA,22087,2007,,,0,45299,4514150
ST. CHARLES PARISH,Louisiana,LA,22089,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,51428,4514150
ST. HELENA PARISH,Louisiana,LA,22091,2007,,,0,11008,4514150
ST. JAMES PARISH,Louisiana,LA,22093,2007,,,0,21830,4514150
ST. JOHN THE BAPTIST PARISH,Louisiana,LA,22095,2007,,,0,45022,4514150
ST. LANDRY PARISH,Louisiana,LA,22097,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,84666,4514150
ST. MARTIN PARISH,Louisiana,LA,22099,2007,,,0,51069,4514150
ST. MARY PARISH,Louisiana,LA,22101,2007,,,0,54316,4514150
ST. TAMMANY PARISH,Louisiana,LA,22103,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,63,221006,4514150
TANGIPAHOA PARISH,Louisiana,LA,22105,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,114922,4514150
TENSAS PARISH,Louisiana,LA,22107,2007,,,0,5656,4514150
