County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population
RICHLAND,South Carolina,SC,45079,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,352641,4318703
SALUDA,South Carolina,SC,45081,2005,,,0,19525,4318703
SPARTANBURG,South Carolina,SC,45083,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,44,269137,4318703
SUMTER,South Carolina,SC,45085,2005,,,0,106087,4318703
UNION,South Carolina,SC,45087,2005,,,0,29454,4318703
WILLIAMSBURG,South Carolina,SC,45089,2005,,,0,35819,4318703
YORK,South Carolina,SC,45091,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,195351,4318703
ABBEVILLE,South Carolina,SC,45001,2006,,,0,25703,4380039
AIKEN,South Carolina,SC,45003,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,153092,4380039
ALLENDALE,South Carolina,SC,45005,2006,,,0,10731,4380039
ANDERSON,South Carolina,SC,45007,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,178460,4380039
BAMBERG,South Carolina,SC,45009,2006,,,0,16266,4380039
BARNWELL,South Carolina,SC,45011,2006,,,0,22969,4380039
BEAUFORT,South Carolina,SC,45013,2006,,,0,145711,4380039
BERKELEY,South Carolina,SC,45015,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,164089,4380039
CALHOUN,South Carolina,SC,45017,2006,,,0,15156,4380039
CHARLESTON,South Carolina,SC,45019,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,334059,4380039
CHEROKEE,South Carolina,SC,45021,2006,,,0,54308,4380039
CHESTER,South Carolina,SC,45023,2006,,,0,33536,4380039
CHESTERFIELD,South Carolina,SC,45025,2006,,,0,45141,4380039
CLARENDON,South Carolina,SC,45027,2006,,,0,33954,4380039
COLLETON,South Carolina,SC,45029,2006,,,0,38637,4380039
DARLINGTON,South Carolina,SC,45031,2006,,,0,68140,4380039
DILLON,South Carolina,SC,45033,2006,,,0,31527,4380039
DORCHESTER,South Carolina,SC,45035,2006,,,0,120245,4380039
EDGEFIELD,South Carolina,SC,45037,2006,,,0,26022,4380039
FAIRFIELD,South Carolina,SC,45039,2006,,,0,23730,4380039
FLORENCE,South Carolina,SC,45041,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,132459,4380039
GEORGETOWN,South Carolina,SC,45043,2006,,,0,58523,4380039
GREENVILLE,South Carolina,SC,45045,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,62,422572,4380039
GREENVILLE,South Carolina,SC,45045,2006,Drug poisonings (overdose) Suicide (X60-X64),D2,13,422572,4380039
GREENWOOD,South Carolina,SC,45047,2006,,,0,68349,4380039
HAMPTON,South Carolina,SC,45049,2006,,,0,21205,4380039
HORRY,South Carolina,SC,45051,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,33,240100,4380039
JASPER,South Carolina,SC,45053,2006,,,0,23138,4380039
KERSHAW,South Carolina,SC,45055,2006,,,0,58013,4380039
LANCASTER,South Carolina,SC,45057,2006,,,0,70554,4380039
LAURENS,South Carolina,SC,45059,2006,,,0,67685,4380039
LEE,South Carolina,SC,45061,2006,,,0,19561,4380039
LEXINGTON,South Carolina,SC,45063,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,243871,4380039
MCCORMICK,South Carolina,SC,45065,2006,,,0,10114,4380039
MARION,South Carolina,SC,45067,2006,,,0,34029,4380039
MARLBORO,South Carolina,SC,45069,2006,,,0,28892,4380039
NEWBERRY,South Carolina,SC,45071,2006,,,0,36897,4380039
OCONEE,South Carolina,SC,45073,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,71047,4380039
ORANGEBURG,South Carolina,SC,45075,2006,,,0,92111,4380039
PICKENS,South Carolina,SC,45077,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,115927,4380039
RICHLAND,South Carolina,SC,45079,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,28,359002,4380039
SALUDA,South Carolina,SC,45081,2006,,,0,19594,4380039
SPARTANBURG,South Carolina,SC,45083,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,55,272173,4380039
SUMTER,South Carolina,SC,45085,2006,,,0,106367,4380039
UNION,South Carolina,SC,45087,2006,,,0,29357,4380039
WILLIAMSBURG,South Carolina,SC,45089,2006,,,0,35539,4380039
YORK,South Carolina,SC,45091,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,201490,4380039
ABBEVILLE,South Carolina,SC,45001,2007,,,0,25628,4441375
AIKEN,South Carolina,SC,45003,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,154848,4441375
ALLENDALE,South Carolina,SC,45005,2007,,,0,10653,4441375
ANDERSON,South Carolina,SC,45007,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,180581,4441375
BAMBERG,South Carolina,SC,45009,2007,,,0,16193,4441375
BARNWELL,South Carolina,SC,45011,2007,,,0,22882,4441375
BEAUFORT,South Carolina,SC,45013,2007,,,0,149841,4441375
BERKELEY,South Carolina,SC,45015,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,167646,4441375
CALHOUN,South Carolina,SC,45017,2007,,,0,15160,4441375
CHARLESTON,South Carolina,SC,45019,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,44,338082,4441375
CHEROKEE,South Carolina,SC,45021,2007,,,0,54604,4441375
CHESTER,South Carolina,SC,45023,2007,,,0,33440,4441375
CHESTERFIELD,South Carolina,SC,45025,2007,,,0,45537,4441375
CLARENDON,South Carolina,SC,45027,2007,,,0,34203,4441375
COLLETON,South Carolina,SC,45029,2007,,,0,38700,4441375
DARLINGTON,South Carolina,SC,45031,2007,,,0,68256,4441375
DILLON,South Carolina,SC,45033,2007,,,0,31659,4441375
DORCHESTER,South Carolina,SC,45035,2007,,,0,124227,4441375
EDGEFIELD,South Carolina,SC,45037,2007,,,0,26261,4441375
FAIRFIELD,South Carolina,SC,45039,2007,,,0,23787,4441375
FLORENCE,South Carolina,SC,45041,2007,,,0,133584,4441375
GEORGETOWN,South Carolina,SC,45043,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,58973,4441375
GREENVILLE,South Carolina,SC,45045,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,55,429726,4441375
GREENVILLE,South Carolina,SC,45045,2007,Drug poisonings (overdose) Suicide (X60-X64),D2,24,429726,4441375
GREENWOOD,South Carolina,SC,45047,2007,,,0,68689,4441375
HAMPTON,South Carolina,SC,45049,2007,,,0,21177,4441375
HORRY,South Carolina,SC,45051,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,247357,4441375
JASPER,South Carolina,SC,45053,2007,,,0,23549,4441375
KERSHAW,South Carolina,SC,45055,2007,,,0,58907,4441375
LANCASTER,South Carolina,SC,45057,2007,,,0,72079,4441375
LAURENS,South Carolina,SC,45059,2007,,,0,67398,4441375
LEE,South Carolina,SC,45061,2007,,,0,19473,4441375
LEXINGTON,South Carolina,SC,45063,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,248511,4441375
MCCORMICK,South Carolina,SC,45065,2007,,,0,10144,4441375
MARION,South Carolina,SC,45067,2007,,,0,33788,4441375
MARLBORO,South Carolina,SC,45069,2007,,,0,28904,4441375
NEWBERRY,South Carolina,SC,45071,2007,,,0,37050,4441375
OCONEE,South Carolina,SC,45073,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,71855,4441375
ORANGEBURG,South Carolina,SC,45075,2007,,,0,92211,4441375
PICKENS,South Carolina,SC,45077,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,116789,4441375
RICHLAND,South Carolina,SC,45079,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,365363,4441375
SALUDA,South Carolina,SC,45081,2007,,,0,19663,4441375
SPARTANBURG,South Carolina,SC,45083,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,35,275209,4441375
SUMTER,South Carolina,SC,45085,2007,,,0,106647,4441375
UNION,South Carolina,SC,45087,2007,,,0,29260,4441375
WILLIAMSBURG,South Carolina,SC,45089,2007,,,0,35259,4441375
YORK,South Carolina,SC,45091,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,207629,4441375
ABBEVILLE,South Carolina,SC,45001,2008,,,0,25553,4502711
AIKEN,South Carolina,SC,45003,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,156604,4502711
ALLENDALE,South Carolina,SC,45005,2008,,,0,10575,4502711
ANDERSON,South Carolina,SC,45007,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,182702,4502711
BAMBERG,South Carolina,SC,45009,2008,,,0,16120,4502711
BARNWELL,South Carolina,SC,45011,2008,,,0,22795,4502711
BEAUFORT,South Carolina,SC,45013,2008,,,0,153971,4502711
BERKELEY,South Carolina,SC,45015,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,171203,4502711
CALHOUN,South Carolina,SC,45017,2008,,,0,15164,4502711
CHARLESTON,South Carolina,SC,45019,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,342105,4502711
CHARLESTON,South Carolina,SC,45019,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,11,342105,4502711
CHEROKEE,South Carolina,SC,45021,2008,,,0,54900,4502711
CHESTER,South Carolina,SC,45023,2008,,,0,33344,4502711
CHESTERFIELD,South Carolina,SC,45025,2008,,,0,45933,4502711
CLARENDON,South Carolina,SC,45027,2008,,,0,34452,4502711
COLLETON,South Carolina,SC,45029,2008,,,0,38763,4502711
DARLINGTON,South Carolina,SC,45031,2008,,,0,68372,4502711
DILLON,South Carolina,SC,45033,2008,,,0,31791,4502711
DORCHESTER,South Carolina,SC,45035,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,128209,4502711
EDGEFIELD,South Carolina,SC,45037,2008,,,0,26500,4502711
FAIRFIELD,South Carolina,SC,45039,2008,,,0,23844,4502711
FLORENCE,South Carolina,SC,45041,2008,,,0,134709,4502711
GEORGETOWN,South Carolina,SC,45043,2008,,,0,59423,4502711
GREENVILLE,South Carolina,SC,45045,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,66,436880,4502711
GREENVILLE,South Carolina,SC,45045,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,13,436880,4502711
GREENWOOD,South Carolina,SC,45047,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,69029,4502711
HAMPTON,South Carolina,SC,45049,2008,,,0,21149,4502711
HORRY,South Carolina,SC,45051,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,35,254614,4502711
JASPER,South Carolina,SC,45053,2008,,,0,23960,4502711
KERSHAW,South Carolina,SC,45055,2008,,,0,59801,4502711
LANCASTER,South Carolina,SC,45057,2008,,,0,73604,4502711
LAURENS,South Carolina,SC,45059,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,67111,4502711
LEE,South Carolina,SC,45061,2008,,,0,19385,4502711
LEXINGTON,South Carolina,SC,45063,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,253151,4502711
MCCORMICK,South Carolina,SC,45065,2008,,,0,10174,4502711
MARION,South Carolina,SC,45067,2008,,,0,33547,4502711
MARLBORO,South Carolina,SC,45069,2008,,,0,28916,4502711
NEWBERRY,South Carolina,SC,45071,2008,,,0,37203,4502711
OCONEE,South Carolina,SC,45073,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,72663,4502711
ORANGEBURG,South Carolina,SC,45075,2008,,,0,92311,4502711
PICKENS,South Carolina,SC,45077,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,117651,4502711
RICHLAND,South Carolina,SC,45079,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,371724,4502711
SALUDA,South Carolina,SC,45081,2008,,,0,19732,4502711
SPARTANBURG,South Carolina,SC,45083,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,61,278245,4502711
SUMTER,South Carolina,SC,45085,2008,,,0,106927,4502711
UNION,South Carolina,SC,45087,2008,,,0,29163,4502711
WILLIAMSBURG,South Carolina,SC,45089,2008,,,0,34979,4502711
YORK,South Carolina,SC,45091,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,213768,4502711
ABBEVILLE,South Carolina,SC,45001,2009,,,0,25478,4564047
AIKEN,South Carolina,SC,45003,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,21,158360,4564047
ALLENDALE,South Carolina,SC,45005,2009,,,0,10497,4564047
ANDERSON,South Carolina,SC,45007,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,41,184823,4564047
BAMBERG,South Carolina,SC,45009,2009,,,0,16047,4564047
BARNWELL,South Carolina,SC,45011,2009,,,0,22708,4564047
BEAUFORT,South Carolina,SC,45013,2009,,,0,158101,4564047
BERKELEY,South Carolina,SC,45015,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,174760,4564047
CALHOUN,South Carolina,SC,45017,2009,,,0,15168,4564047
CHARLESTON,South Carolina,SC,45019,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,39,346128,4564047
CHEROKEE,South Carolina,SC,45021,2009,,,0,55196,4564047
CHESTER,South Carolina,SC,45023,2009,,,0,33248,4564047
CHESTERFIELD,South Carolina,SC,45025,2009,,,0,46329,4564047
CLARENDON,South Carolina,SC,45027,2009,,,0,34701,4564047
COLLETON,South Carolina,SC,45029,2009,,,0,38826,4564047
DARLINGTON,South Carolina,SC,45031,2009,,,0,68488,4564047
DILLON,South Carolina,SC,45033,2009,,,0,31923,4564047
DORCHESTER,South Carolina,SC,45035,2009,,,0,132191,4564047
EDGEFIELD,South Carolina,SC,45037,2009,,,0,26739,4564047
FAIRFIELD,South Carolina,SC,45039,2009,,,0,23901,4564047
FLORENCE,South Carolina,SC,45041,2009,,,0,135834,4564047
GEORGETOWN,South Carolina,SC,45043,2009,,,0,59873,4564047
GREENVILLE,South Carolina,SC,45045,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,60,444034,4564047
GREENVILLE,South Carolina,SC,45045,2009,Drug poisonings (overdose) Suicide (X60-X64),D2,10,444034,4564047
GREENWOOD,South Carolina,SC,45047,2009,,,0,69369,4564047
HAMPTON,South Carolina,SC,45049,2009,,,0,21121,4564047
HORRY,South Carolina,SC,45051,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,261871,4564047
JASPER,South Carolina,SC,45053,2009,,,0,24371,4564047
KERSHAW,South Carolina,SC,45055,2009,,,0,60695,4564047
LANCASTER,South Carolina,SC,45057,2009,,,0,75129,4564047
LAURENS,South Carolina,SC,45059,2009,,,0,66824,4564047
LEE,South Carolina,SC,45061,2009,,,0,19297,4564047
LEXINGTON,South Carolina,SC,45063,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,257791,4564047
MCCORMICK,South Carolina,SC,45065,2009,,,0,10204,4564047
MARION,South Carolina,SC,45067,2009,,,0,33306,4564047
MARLBORO,South Carolina,SC,45069,2009,,,0,28928,4564047
NEWBERRY,South Carolina,SC,45071,2009,,,0,37356,4564047
OCONEE,South Carolina,SC,45073,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,73471,4564047
ORANGEBURG,South Carolina,SC,45075,2009,,,0,92411,4564047
PICKENS,South Carolina,SC,45077,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,118513,4564047
RICHLAND,South Carolina,SC,45079,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,378085,4564047
SALUDA,South Carolina,SC,45081,2009,,,0,19801,4564047
SPARTANBURG,South Carolina,SC,45083,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,69,281281,4564047
SUMTER,South Carolina,SC,45085,2009,,,0,107207,4564047
UNION,South Carolina,SC,45087,2009,,,0,29066,4564047
WILLIAMSBURG,South Carolina,SC,45089,2009,,,0,34699,4564047
YORK,South Carolina,SC,45091,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,219907,4564047
ABBEVILLE,South Carolina,SC,45001,2010,,,0,25399,4625381
AIKEN,South Carolina,SC,45003,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,160114,4625381
ALLENDALE,South Carolina,SC,45005,2010,,,0,10419,4625381
ANDERSON,South Carolina,SC,45007,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,33,186943,4625381
BAMBERG,South Carolina,SC,45009,2010,,,0,15972,4625381
BARNWELL,South Carolina,SC,45011,2010,,,0,22621,4625381
BEAUFORT,South Carolina,SC,45013,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,162231,4625381
BERKELEY,South Carolina,SC,45015,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,178316,4625381
CALHOUN,South Carolina,SC,45017,2010,,,0,15176,4625381
CHARLESTON,South Carolina,SC,45019,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,54,350150,4625381
CHEROKEE,South Carolina,SC,45021,2010,,,0,55488,4625381
CHESTER,South Carolina,SC,45023,2010,,,0,33147,4625381
CHESTERFIELD,South Carolina,SC,45025,2010,,,0,46729,4625381
CLARENDON,South Carolina,SC,45027,2010,,,0,34951,4625381
COLLETON,South Carolina,SC,45029,2010,,,0,38893,4625381
DARLINGTON,South Carolina,SC,45031,2010,,,0,68609,4625381
