County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population
JEFFERSON,Alabama,AL,1073,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,55,659917,4646965
LAMAR,Alabama,AL,1075,2006,,,0,15098,4646965
LAUDERDALE,Alabama,AL,1077,2006,,,0,90808,4646965
LAWRENCE,Alabama,AL,1079,2006,,,0,34534,4646965
LEE,Alabama,AL,1081,2006,,,0,130188,4646965
LIMESTONE,Alabama,AL,1083,2006,,,0,75934,4646965
LOWNDES,Alabama,AL,1085,2006,,,0,12169,4646965
MACON,Alabama,AL,1087,2006,,,0,22502,4646965
MADISON,Alabama,AL,1089,2006,,,0,311684,4646965
MARENGO,Alabama,AL,1091,2006,,,0,21633,4646965
MARION,Alabama,AL,1093,2006,,,0,30928,4646965
MARSHALL,Alabama,AL,1095,2006,,,0,88735,4646965
MOBILE,Alabama,AL,1097,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,407843,4646965
MOBILE,Alabama,AL,1097,2006,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,407843,4646965
MONROE,Alabama,AL,1099,2006,,,0,23570,4646965
MONTGOMERY,Alabama,AL,1101,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,227034,4646965
MORGAN,Alabama,AL,1103,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,116122,4646965
PERRY,Alabama,AL,1105,2006,,,0,11096,4646965
PICKENS,Alabama,AL,1107,2006,,,0,20212,4646965
PIKE,Alabama,AL,1109,2006,,,0,31614,4646965
RANDOLPH,Alabama,AL,1111,2006,,,0,22686,4646965
RUSSELL,Alabama,AL,1113,2006,,,0,51708,4646965
ST. CLAIR,Alabama,AL,1115,2006,,,0,75900,4646965
SHELBY,Alabama,AL,1117,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,174557,4646965
SUMTER,Alabama,AL,1119,2006,,,0,14166,4646965
TALLADEGA,Alabama,AL,1121,2006,,,0,81664,4646965
TALLAPOOSA,Alabama,AL,1123,2006,,,0,41681,4646965
TUSCALOOSA,Alabama,AL,1125,2006,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,182776,4646965
WALKER,Alabama,AL,1127,2006,,,0,68492,4646965
WASHINGTON,Alabama,AL,1129,2006,,,0,17777,4646965
WILCOX,Alabama,AL,1131,2006,,,0,12197,4646965
WINSTON,Alabama,AL,1133,2006,,,0,24614,4646965
AUTAUGA,Alabama,AL,1001,2007,,,0,51325,4680258
BALDWIN,Alabama,AL,1003,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,169711,4680258
BARBOUR,Alabama,AL,1005,2007,,,0,27936,4680258
BIBB,Alabama,AL,1007,2007,,,0,21998,4680258
BLOUNT,Alabama,AL,1009,2007,,,0,55420,4680258
BULLOCK,Alabama,AL,1011,2007,,,0,11120,4680258
BUTLER,Alabama,AL,1013,2007,,,0,21079,4680258
CALHOUN,Alabama,AL,1015,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,116579,4680258
CHAMBERS,Alabama,AL,1017,2007,,,0,34899,4680258
CHEROKEE,Alabama,AL,1019,2007,,,0,25365,4680258
CHILTON,Alabama,AL,1021,2007,,,0,42425,4680258
CHOCTAW,Alabama,AL,1023,2007,,,0,14483,4680258
CLARKE,Alabama,AL,1025,2007,,,0,26442,4680258
CLAY,Alabama,AL,1027,2007,,,0,14023,4680258
CLEBURNE,Alabama,AL,1029,2007,,,0,14722,4680258
COFFEE,Alabama,AL,1031,2007,,,0,48056,4680258
COLBERT,Alabama,AL,1033,2007,,,0,54594,4680258
CONECUH,Alabama,AL,1035,2007,,,0,13489,4680258
COOSA,Alabama,AL,1037,2007,,,0,11786,4680258
COVINGTON,Alabama,AL,1039,2007,,,0,37731,4680258
CRENSHAW,Alabama,AL,1041,2007,,,0,13825,4680258
CULLMAN,Alabama,AL,1043,2007,,,0,79512,4680258
DALE,Alabama,AL,1045,2007,,,0,49911,4680258
DALLAS,Alabama,AL,1047,2007,,,0,44583,4680258
DEKALB,Alabama,AL,1049,2007,,,0,69112,4680258
ELMORE,Alabama,AL,1051,2007,,,0,75248,4680258
ESCAMBIA,Alabama,AL,1053,2007,,,0,38361,4680258
ETOWAH,Alabama,AL,1055,2007,,,0,104134,4680258
FAYETTE,Alabama,AL,1057,2007,,,0,17619,4680258
FRANKLIN,Alabama,AL,1059,2007,,,0,31572,4680258
GENEVA,Alabama,AL,1061,2007,,,0,26463,4680258
GREENE,Alabama,AL,1063,2007,,,0,9307,4680258
HALE,Alabama,AL,1065,2007,,,0,16513,4680258
HENRY,Alabama,AL,1067,2007,,,0,16997,4680258
HOUSTON,Alabama,AL,1069,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,97735,4680258
JACKSON,Alabama,AL,1071,2007,,,0,53416,4680258
JEFFERSON,Alabama,AL,1073,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,67,659563,4680258
LAMAR,Alabama,AL,1075,2007,,,0,14964,4680258
LAUDERDALE,Alabama,AL,1077,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,91284,4680258
LAWRENCE,Alabama,AL,1079,2007,,,0,34484,4680258
LEE,Alabama,AL,1081,2007,,,0,132717,4680258
LIMESTONE,Alabama,AL,1083,2007,,,0,77645,4680258
LOWNDES,Alabama,AL,1085,2007,,,0,11950,4680258
MACON,Alabama,AL,1087,2007,,,0,22238,4680258
MADISON,Alabama,AL,1089,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,317465,4680258
MARENGO,Alabama,AL,1091,2007,,,0,21483,4680258
MARION,Alabama,AL,1093,2007,,,0,30889,4680258
MARSHALL,Alabama,AL,1095,2007,,,0,89807,4680258
MOBILE,Alabama,AL,1097,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,49,409169,4680258
MONROE,Alabama,AL,1099,2007,,,0,23445,4680258
MONTGOMERY,Alabama,AL,1101,2007,,,0,227620,4680258
MORGAN,Alabama,AL,1103,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,116963,4680258
PERRY,Alabama,AL,1105,2007,,,0,10966,4680258
PICKENS,Alabama,AL,1107,2007,,,0,20095,4680258
PIKE,Alabama,AL,1109,2007,,,0,31935,4680258
RANDOLPH,Alabama,AL,1111,2007,,,0,22743,4680258
RUSSELL,Alabama,AL,1113,2007,,,0,52017,4680258
ST. CLAIR,Alabama,AL,1115,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,77760,4680258
SHELBY,Alabama,AL,1117,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,179745,4680258
SUMTER,Alabama,AL,1119,2007,,,0,14065,4680258
TALLADEGA,Alabama,AL,1121,2007,,,0,81819,4680258
TALLAPOOSA,Alabama,AL,1123,2007,,,0,41666,4680258
TUSCALOOSA,Alabama,AL,1125,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,185750,4680258
WALKER,Alabama,AL,1127,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,68126,4680258
WASHINGTON,Alabama,AL,1129,2007,,,0,17727,4680258
WILCOX,Alabama,AL,1131,2007,,,0,12064,4680258
WINSTON,Alabama,AL,1133,2007,,,0,24582,4680258
AUTAUGA,Alabama,AL,1001,2008,,,0,52407,4713551
BALDWIN,Alabama,AL,1003,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,173896,4713551
BARBOUR,Alabama,AL,1005,2008,,,0,27778,4713551
BIBB,Alabama,AL,1007,2008,,,0,22304,4713551
BLOUNT,Alabama,AL,1009,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,56054,4713551
BULLOCK,Alabama,AL,1011,2008,,,0,11051,4713551
BUTLER,Alabama,AL,1013,2008,,,0,21034,4713551
CALHOUN,Alabama,AL,1015,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,117250,4713551
CHAMBERS,Alabama,AL,1017,2008,,,0,34656,4713551
CHEROKEE,Alabama,AL,1019,2008,,,0,25573,4713551
CHILTON,Alabama,AL,1021,2008,,,0,42828,4713551
CHOCTAW,Alabama,AL,1023,2008,,,0,14273,4713551
CLARKE,Alabama,AL,1025,2008,,,0,26238,4713551
CLAY,Alabama,AL,1027,2008,,,0,13992,4713551
CLEBURNE,Alabama,AL,1029,2008,,,0,14805,4713551
COFFEE,Alabama,AL,1031,2008,,,0,48687,4713551
COLBERT,Alabama,AL,1033,2008,,,0,54539,4713551
CONECUH,Alabama,AL,1035,2008,,,0,13405,4713551
COOSA,Alabama,AL,1037,2008,,,0,11778,4713551
COVINGTON,Alabama,AL,1039,2008,,,0,37744,4713551
CRENSHAW,Alabama,AL,1041,2008,,,0,13849,4713551
CULLMAN,Alabama,AL,1043,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,79810,4713551
DALE,Alabama,AL,1045,2008,,,0,50024,4713551
DALLAS,Alabama,AL,1047,2008,,,0,44329,4713551
DEKALB,Alabama,AL,1049,2008,,,0,69780,4713551
ELMORE,Alabama,AL,1051,2008,,,0,76595,4713551
ESCAMBIA,Alabama,AL,1053,2008,,,0,38348,4713551
ETOWAH,Alabama,AL,1055,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,104232,4713551
FAYETTE,Alabama,AL,1057,2008,,,0,17490,4713551
FRANKLIN,Alabama,AL,1059,2008,,,0,31617,4713551
GENEVA,Alabama,AL,1061,2008,,,0,26572,4713551
GREENE,Alabama,AL,1063,2008,,,0,9219,4713551
HALE,Alabama,AL,1065,2008,,,0,16262,4713551
HENRY,Alabama,AL,1067,2008,,,0,17097,4713551
HOUSTON,Alabama,AL,1069,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,99007,4713551
JACKSON,Alabama,AL,1071,2008,,,0,53351,4713551
JEFFERSON,Alabama,AL,1073,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,63,659209,4713551
LAMAR,Alabama,AL,1075,2008,,,0,14830,4713551
LAUDERDALE,Alabama,AL,1077,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,91760,4713551
LAWRENCE,Alabama,AL,1079,2008,,,0,34434,4713551
LEE,Alabama,AL,1081,2008,,,0,135246,4713551
LIMESTONE,Alabama,AL,1083,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,79356,4713551
LOWNDES,Alabama,AL,1085,2008,,,0,11731,4713551
MACON,Alabama,AL,1087,2008,,,0,21974,4713551
MADISON,Alabama,AL,1089,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,323246,4713551
MARENGO,Alabama,AL,1091,2008,,,0,21333,4713551
MARION,Alabama,AL,1093,2008,,,0,30850,4713551
MARSHALL,Alabama,AL,1095,2008,,,0,90879,4713551
MOBILE,Alabama,AL,1097,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,49,410495,4713551
MONROE,Alabama,AL,1099,2008,,,0,23320,4713551
MONTGOMERY,Alabama,AL,1101,2008,,,0,228206,4713551
MORGAN,Alabama,AL,1103,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,117804,4713551
PERRY,Alabama,AL,1105,2008,,,0,10836,4713551
PICKENS,Alabama,AL,1107,2008,,,0,19978,4713551
PIKE,Alabama,AL,1109,2008,,,0,32256,4713551
RANDOLPH,Alabama,AL,1111,2008,,,0,22800,4713551
RUSSELL,Alabama,AL,1113,2008,,,0,52326,4713551
ST. CLAIR,Alabama,AL,1115,2008,,,0,79620,4713551
SHELBY,Alabama,AL,1117,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,34,184933,4713551
SUMTER,Alabama,AL,1119,2008,,,0,13964,4713551
TALLADEGA,Alabama,AL,1121,2008,,,0,81974,4713551
TALLAPOOSA,Alabama,AL,1123,2008,,,0,41651,4713551
